,index,videoId,title,channelId,channel,description,publication_date,duration,view_count,like_count,comment_count,tags
99,Pourquoi les Etats-Unis comptent démanteler le droit à l’avortement - Libération,vnXa3Sa03uQ,Pourquoi les Etats-Unis comptent démanteler le droit à l’avortement,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Ce serait l’une des «décisions les plus graves de l’histoire moderne» selon les chefs de file des majorités démocrates au Sénat et à la Chambre des représentants. D’après les révélations du média américain Politico, la Cour suprême compte renverser en juin prochain l’arrêt Roe v. Wade, datant de 1973. 
Le droit à l’avortement disparaîtrait au niveau fédéral et il reviendrait à chaque état de décider s’il souhaite autoriser ou interdire l’IVG. Une victoire pour la droite conservatrice et évangélique mais un bond en arrière d’un demi-siècle pour le droit des femmes.
#IVG #Avortement #Etats-Unis
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-05-04T16:31:59Z,PT2M13S,1864,22,0,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'avortement', 'avortmenet états unis', 'états unis', 'ivg', 'ivg états unis', 'Roe v. Wade', 'roe v wade', 'cour suprême', 'cour suprême avortement', 'Cour suprême', 'Cour suprême avortement', 'Etats unis', 'avortement etats unis', 'etats unis avortement', 'etats unis ivg', 'ivg etats unis']"
100,Comment la Russie a mis en scène l’arrestation des terroristes les plus clichés de la planète - Libération,lxPpXa72rEE,Comment la Russie a mis en scène l’arrestation des terroristes les plus clichés de la planète,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Le Kremlin a annoncé l’arrestation de «six militants pro-ukrainiens» chargés d’assassiner des personnalités médiatiques russes proches du pouvoir. Mais tout laisse à penser qu’il s’agit d’une mise en scène assez grossière orchestrée par le Kremlin.
#Russie #Poutine #Ukraine
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-04-29T16:30:10Z,PT3M28S,10395,80,11,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'Russie', 'ukraine', 'arrestation russie', 'poutine', 'arrestation pro ukrainien', 'mise en scène kremlin', 'Kremlin', 'russe', 'russes', 'arrestation en russie', 'mise en scène poutine']"
101,Comment Elon Musk va changer Twitter - Libération,fcG1p-aEF9U,Comment Elon Musk va changer Twitter,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Après avoir proposé de racheter Twitter à 100%, le patron de Tesla est parvenu à ses fins ce 25 avril. Pour 44 milliards de dollars, il a pris le contrôle du réseau social. Son ambition : rendre la plateforme plus libre que jamais.

La journaliste Elise Viniacourt décrypte la vision d’Elon Musk pour le futur de Twitter. Par exemple, pour satisfaire son exigence en terme de liberté d’expression, le milliardaire pourrait alléger le système de modération. Une mesure qui risque d’entraîner une propagation décuplée des fausses informations et des discours de haine.
#ElonMusk #Twitter
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-04-27T16:25:02Z,PT3M1S,2141,25,9,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'elon musk', 'twitter', 'elon musk twitter', 'rachat twitter', 'futur de twitter', 'musk', 'réseau social', 'reseau social', 'tesla pdg', 'tesla', 'spacex pdg', 'spacex', 'modération twitter', 'bots twitter', 'liberté', ""liberté d'expression"", 'liberté de penser', 'liberté absolue', 'insultes twitter', 'bourse twitter', '44 milliards de dollars', 'facebook', 'meta', 'abonnements twitter', 'décryptage']"
102,"🇫🇷 Après la réélection de Macron, le big bang de la vie politique française? 🎧 Libélysée épisode 13 - Libération",h2V5AW1XG94,"🇫🇷 Après la réélection de Macron, le big bang de la vie politique française? 🎧 Libélysée épisode 13",UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Emmanuel Macron réélu, Marine Le Pen défaite… et maintenant ? Le paysage politique est fragmenté, l’extrême droite toujours plus menaçante et le nouveau quinquennat est promis à de fortes turbulences… Comment l’opposition peut-elle se reconstruire ? L’union de la gauche finira-t-elle par avoir lieu ? La cohabitation est-elle la solution pour rassembler le pays ? La succession d’Emmanuel Macron se prépare-t-elle déjà ?
#Présidentielle2022 #Macron #LePen
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-04-26T16:00:14Z,PT26M49S,150,9,1,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'Présidentielle', 'présidentielle 2022', 'macron', 'le pen', 'macron le pen', 'emmanuel macron', 'marine le pen', 'macron président', 'élection de macron', 'réélection macron', 'extreme droite', 'extrême droite', 'barrage', 'barrage extreme droite', 'cohabitation', 'législatives', 'LREM', 'en marche', 'la république en marche', 'EM', 'MLP', 'RN', 'rassemblement national', 'FN', 'Politique', 'podcast', 'libélysée', 'Libélysée']"
103,Macron réélu : les 3 grands enseignements du second tour 🇫🇷 Présidentielle 2022 - Libération,it0N5AdaQWs,Macron réélu : les 3 grands enseignements du second tour 🇫🇷 Présidentielle 2022,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Avec 58,8 % des voix, Emmanuel Macron remporte un deuxième mandat face à Marine Le Pen. Cependant, le Président ne réunit que 38 % des électeurs inscrits, soit le plus faible score de la Ve République depuis Georges Pompidou. Face au résultat de ce second tour de l’élection présidentielle, Jonathan Bouchet-Petersen, rédacteur en chef adjoint et chef du service politique de Libération, décrypte les trois enjeux majeurs derrière ce scrutin.
Correctif : une petite erreur s'est glissée dans la vidéo à 30 secondes, Marine Le Pen a récolté 2.7 millions de voix de plus qu'en 2017 et non par rapport au premier tour.
#Présidentielle2022 #Macron #LePen
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-04-24T22:45:30Z,PT2M39S,4246,63,10,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'macron', 'emmanuel macron', 'marine le pen', 'présidentielle', 'présidentielle 2022', 'second tour', 'second tour présidentielle', 'macron le pen', 'le pen', 'le pen macron', 'président']"
104,"🇫🇷 Dessiner la présidentielle, Macron et Le Pen : le regard de Coco ✏️ - Libération",0QDpI85gh6s,"🇫🇷 Dessiner la présidentielle, Macron et Le Pen : le regard de Coco ✏️",UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Après avoir regardé le débat, elle dessine Marine Le Pen affrontant Emmanuel Macron à coups d’éolienne décrochée. En s’inspirant ainsi de l’actualité, Coco caricature la campagne dans les colonnes de Libération. Son objectif, mettre en perspective les enjeux de cette bataille électorale avec humour. Mais derrière la parodie, il y a un intérêt public, «le dessin presse permet de défendre la démocratie», explique-t-elle.
#Présidentielle #Caricature 
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-04-22T16:00:01Z,PT3M10S,3994,26,5,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'présidentielle 2022', 'macron', 'macron le pen', 'le pen', 'caricature', 'caricature macron', 'caricature le pen', 'coco', 'Actualité', 'Actualités', 'News', 'Humour']"
105,🇫🇷 Le débat Macron / Le Pen avec des insoumis : «On aurait pu être le tournant de l’histoire» - Libération,z3ufXXHVxvI,🇫🇷 Le débat Macron / Le Pen avec des insoumis : «On aurait pu être le tournant de l’histoire»,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Entre les quatre murs de son salon à Champigny-sur-Marne, Carlos Malem a réuni sept «camarades insoumis» pour regarder le débat entre Emmanuel Macron et Marine Le Pen mercredi soir. Ils n’en attendaient rien, à part «une faute de carre d’un des candidats» comme le raconte l’ancienne adjointe au maire de la ville, Jeannick Le Lagadec. 

Ces militants de l’Union Populaire portent leurs yeux au-delà du débat. Ils rêvent d’un «troisième tour» aux législatives qui propulserait Jean-Luc Mélenchon à Matignon. Reste qu’ils doivent faire un choix pour le second tour. Si certains sont indécis, d’autres ont déjà fait le choix de s’abstenir ou de voter blanc.
#Macron #LePen #Mélenchon
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-04-22T09:03:05Z,PT4M13S,299,6,1,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'débat macron le pen 2022', 'macron le pen', 'macron le pen 2022', 'macron', 'le pen', 'mélenchon', 'jean luc mélenchon', 'troisième tour', 'deuxième tour', '2ème tour', 'élection présidentielle', 'élection présidentielle 2022', 'France insoumise', 'Actualités', 'Actualité', 'Politique', 'News']"
106,🇫🇷 Le débat Macron / Le Pen vu par les journalistes de Libération 🎧 Libélysée épisode 12 - Libération,hKYtN8jWKp4,🇫🇷 Le débat Macron / Le Pen vu par les journalistes de Libération 🎧 Libélysée épisode 12,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Arrogance, passes d’armes travaillées et dossiers plus ou moins bien maîtrisés... Le service politique de «Libération» revient sur les moments forts du débat d’entre-deux-tours, ses coulisses et les réactions suscitées dans chaque équipe de campagne.
#Débat #Macron #LePen
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-04-21T16:00:18Z,PT32M6S,150,4,2,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'débat', 'débat entre deux tours 2022', 'débat entre deux tours', 'entre deux tours', 'macron', 'le pen', 'macron le pen', 'le pen macron', 'macron le pen débat', 'présidentielle 2022']"
107,Suspicions autour de deux chefs-d’œuvre: enquête sur la malle qui fait trembler le monde de l’art - Libération,HYsQMcLBUCc,Suspicions autour de deux chefs-d’œuvre: enquête sur la malle qui fait trembler le monde de l’art,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"l y a un peu plus d’un an, Johann Naldi, marchand d’art, dit avoir découvert, chez de simples quidams, une malle remplie d’œuvres attribuées au mouvement des Arts incohérents. A l’intérieur, il y aurait le premier monochrome et le premier ready-made (un objet du quotidien érigé en œuvre d’art) jamais réalisés. La trouvaille est prodigieuse,
Quelques mois plus tard, le ministère de la culture classe l’ensemble «trésor national» et le musée d’Orsay souhaite s’en porter acquéreur. Mais, d’après l’enquête d’Emmanuel Fansten et Guillaume Gendron, la provenance de cet ensemble apparaît douteuse.
#Art #Enquête 
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-04-15T17:00:08Z,PT4M11S,2017,34,0,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', ""chefs d'oeuvre"", 'chefs-d’œuvre', 'chef d’œuvre', 'œuvre', 'art', 'art incohérents', 'incohérents', 'johann naldi', 'naldi', ""monde de l'art"", 'artistique', 'trésor', 'trésor national', 'trésor national ministère de la culture', 'ready made', 'monochrome', ""histoire de l'art"", 'enquête', 'enquête libération']"
108,🇫🇷 Pourquoi le barrage contre l’extrême droite prend l’eau en France 🎧 Libélysée épisode 11 - Libération,ziKYN86jiHo,🇫🇷 Pourquoi le barrage contre l’extrême droite prend l’eau en France 🎧 Libélysée épisode 11,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"«Ni Macron ni Le Pen», pouvait-on lire mercredi 14 avril sur les murs tagués de la Sorbonne occupée par des étudiants dénonçant «l’arnaque» du second tour. Ceux-là feront-ils barrage ? Rien n’est moins sûr. Et ils ne seraient pas les seuls à être perplexes à l’idée qu’il faille absolument tout faire pour éviter l’arrivée de l’extrême droite au pouvoir en France.
#Présidentielle2022 #Macron #LePen
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-04-14T16:00:28Z,PT22M14S,275,6,5,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'macron', 'lepen', 'extrême droite', 'présidentielle 2022', 'présidentielle', 'emmanuel macron', 'marine le pen', 'marine lepen', 'le pen', 'barrage', 'barrage extrême droite', 'extrême-droite', 'barrage extrême-droite']"
109,Marine Le Pen : une militante écologiste brutalement expulsée de son point presse - Libération,MWlNxrVRKzY,Marine Le Pen : une militante écologiste brutalement expulsée de son point presse,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Une jeune femme traînée au sol par les équipes de Marine Le Pen. La militante écologique a fait irruption pendant la prise de parole de la candidate d’extrême-droite en la montrant, sur une photo en forme de cœur, proche de Vladimir Poutine. Avec une idée en tête : pointer leurs convergences idéologique. Elle a été brutalement expulsée de la salle.

#MarineLePen #Présidentielle #Short",2022-04-13T15:40:58Z,PT16S,3259,14,8,"['marine le pen', 'politique', 'présidentielle', 'présidentielle 2022', 'militante', 'extrême droite', 'point presse', 'conférence de presse', 'libération', 'vladimir poutine']"
